"subject_id","treatment_id","paper_id","Game_type","scenarios","Design","KW_Normative","KW_Personal","Bicchieri_Empirical","Bicchieri_Normative","Bicchieri_Personal"
"2020Bas115_1c_niro12","2020Bas115_1c","2020Bas115","UG",2,"Within",0.6,NA,NA,NA,NA
"2020Bas115_1c_niro12","2020Bas115_1c","2020Bas115","UG",3,"Within",0.6,NA,NA,NA,NA
"2020Bas115_1c_niro12","2020Bas115_1c","2020Bas115","UG",4,"Within",1,NA,NA,NA,NA
"2020Bas115_1c_niro12","2020Bas115_1c","2020Bas115","UG",5,"Within",0.6,NA,NA,NA,NA
"2020Bas115_1c_niro12","2020Bas115_1c","2020Bas115","UG",6,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1c_niro12","2020Bas115_1c","2020Bas115","UG",7,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_1c_niro12","2020Bas115_1c","2020Bas115","UG",8,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_1c_niro12","2020Bas115_1c","2020Bas115","UG",9,"Within",-1,NA,NA,NA,NA
"2020Bas115_1c_niro12","2020Bas115_1c","2020Bas115","UG",10,"Within",-1,NA,NA,NA,NA
"2020Bas115_1c_nreo23","2020Bas115_1c","2020Bas115","UG",0,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_1c_nreo23","2020Bas115_1c","2020Bas115","UG",1,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1c_nreo23","2020Bas115_1c","2020Bas115","UG",2,"Within",0.3,NA,NA,NA,NA
"2020Bas115_1c_nreo23","2020Bas115_1c","2020Bas115","UG",3,"Within",0.6,NA,NA,NA,NA
"2020Bas115_1c_nreo23","2020Bas115_1c","2020Bas115","UG",4,"Within",1,NA,NA,NA,NA
"2020Bas115_1c_nreo23","2020Bas115_1c","2020Bas115","UG",5,"Within",0.6,NA,NA,NA,NA
"2020Bas115_1c_nreo23","2020Bas115_1c","2020Bas115","UG",6,"Within",0.3,NA,NA,NA,NA
"2020Bas115_1c_nreo23","2020Bas115_1c","2020Bas115","UG",7,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1c_nreo23","2020Bas115_1c","2020Bas115","UG",8,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_1c_nreo23","2020Bas115_1c","2020Bas115","UG",9,"Within",-1,NA,NA,NA,NA
"2020Bas115_1c_nreo23","2020Bas115_1c","2020Bas115","UG",10,"Within",-1,NA,NA,NA,NA
"2020Bas115_1c_oawo04","2020Bas115_1c","2020Bas115","UG",0,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1c_oawo04","2020Bas115_1c","2020Bas115","UG",1,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1c_oawo04","2020Bas115_1c","2020Bas115","UG",2,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1c_oawo04","2020Bas115_1c","2020Bas115","UG",3,"Within",0.3,NA,NA,NA,NA
"2020Bas115_1c_oawo04","2020Bas115_1c","2020Bas115","UG",4,"Within",0.3,NA,NA,NA,NA
"2020Bas115_1c_oawo04","2020Bas115_1c","2020Bas115","UG",5,"Within",0.6,NA,NA,NA,NA
"2020Bas115_1c_oawo04","2020Bas115_1c","2020Bas115","UG",6,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1c_oawo04","2020Bas115_1c","2020Bas115","UG",7,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1c_oawo04","2020Bas115_1c","2020Bas115","UG",8,"Within",-1,NA,NA,NA,NA
"2020Bas115_1c_oawo04","2020Bas115_1c","2020Bas115","UG",9,"Within",-1,NA,NA,NA,NA
"2020Bas115_1c_oawo04","2020Bas115_1c","2020Bas115","UG",10,"Within",-1,NA,NA,NA,NA
"2020Bas115_1c_ommo29","2020Bas115_1c","2020Bas115","UG",0,"Within",-1,NA,NA,NA,NA
"2020Bas115_1c_ommo29","2020Bas115_1c","2020Bas115","UG",1,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_1c_ommo29","2020Bas115_1c","2020Bas115","UG",2,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1c_ommo29","2020Bas115_1c","2020Bas115","UG",3,"Within",0.3,NA,NA,NA,NA
"2020Bas115_1c_ommo29","2020Bas115_1c","2020Bas115","UG",4,"Within",0.6,NA,NA,NA,NA
"2020Bas115_1c_ommo29","2020Bas115_1c","2020Bas115","UG",5,"Within",1,NA,NA,NA,NA
"2020Bas115_1c_ommo29","2020Bas115_1c","2020Bas115","UG",6,"Within",0.6,NA,NA,NA,NA
"2020Bas115_1c_ommo29","2020Bas115_1c","2020Bas115","UG",7,"Within",0.3,NA,NA,NA,NA
"2020Bas115_1c_ommo29","2020Bas115_1c","2020Bas115","UG",8,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1c_ommo29","2020Bas115_1c","2020Bas115","UG",9,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_1c_ommo29","2020Bas115_1c","2020Bas115","UG",10,"Within",-1,NA,NA,NA,NA
"2020Bas115_1c_rsfr12","2020Bas115_1c","2020Bas115","UG",0,"Within",-1,NA,NA,NA,NA
"2020Bas115_1c_rsfr12","2020Bas115_1c","2020Bas115","UG",1,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_1c_rsfr12","2020Bas115_1c","2020Bas115","UG",2,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_1c_rsfr12","2020Bas115_1c","2020Bas115","UG",3,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_1c_rsfr12","2020Bas115_1c","2020Bas115","UG",4,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1c_rsfr12","2020Bas115_1c","2020Bas115","UG",5,"Within",0.6,NA,NA,NA,NA
"2020Bas115_1c_rsfr12","2020Bas115_1c","2020Bas115","UG",6,"Within",1,NA,NA,NA,NA
"2020Bas115_1c_rsfr12","2020Bas115_1c","2020Bas115","UG",7,"Within",1,NA,NA,NA,NA
"2020Bas115_1c_rsfr12","2020Bas115_1c","2020Bas115","UG",8,"Within",1,NA,NA,NA,NA
"2020Bas115_1c_rsfr12","2020Bas115_1c","2020Bas115","UG",9,"Within",1,NA,NA,NA,NA
"2020Bas115_1c_rsfr12","2020Bas115_1c","2020Bas115","UG",10,"Within",1,NA,NA,NA,NA
"2020Bas115_1c_ubsr28","2020Bas115_1c","2020Bas115","UG",0,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_1c_ubsr28","2020Bas115_1c","2020Bas115","UG",1,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1c_ubsr28","2020Bas115_1c","2020Bas115","UG",2,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1c_ubsr28","2020Bas115_1c","2020Bas115","UG",3,"Within",0.3,NA,NA,NA,NA
"2020Bas115_1c_ubsr28","2020Bas115_1c","2020Bas115","UG",4,"Within",0.6,NA,NA,NA,NA
"2020Bas115_1c_ubsr28","2020Bas115_1c","2020Bas115","UG",5,"Within",0.6,NA,NA,NA,NA
"2020Bas115_1c_ubsr28","2020Bas115_1c","2020Bas115","UG",6,"Within",0.6,NA,NA,NA,NA
"2020Bas115_1c_ubsr28","2020Bas115_1c","2020Bas115","UG",7,"Within",0.3,NA,NA,NA,NA
"2020Bas115_1c_ubsr28","2020Bas115_1c","2020Bas115","UG",8,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1c_ubsr28","2020Bas115_1c","2020Bas115","UG",9,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1c_ubsr28","2020Bas115_1c","2020Bas115","UG",10,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_1c_ujme09","2020Bas115_1c","2020Bas115","UG",0,"Within",-1,NA,NA,NA,NA
"2020Bas115_1c_ujme09","2020Bas115_1c","2020Bas115","UG",1,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_1c_ujme09","2020Bas115_1c","2020Bas115","UG",2,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1c_ujme09","2020Bas115_1c","2020Bas115","UG",3,"Within",0.3,NA,NA,NA,NA
"2020Bas115_1c_ujme09","2020Bas115_1c","2020Bas115","UG",4,"Within",0.6,NA,NA,NA,NA
"2020Bas115_1c_ujme09","2020Bas115_1c","2020Bas115","UG",5,"Within",1,NA,NA,NA,NA
"2020Bas115_1c_ujme09","2020Bas115_1c","2020Bas115","UG",6,"Within",0.6,NA,NA,NA,NA
"2020Bas115_1c_ujme09","2020Bas115_1c","2020Bas115","UG",7,"Within",0.3,NA,NA,NA,NA
"2020Bas115_1c_ujme09","2020Bas115_1c","2020Bas115","UG",8,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1c_ujme09","2020Bas115_1c","2020Bas115","UG",9,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_1c_ujme09","2020Bas115_1c","2020Bas115","UG",10,"Within",-1,NA,NA,NA,NA
"2020Bas115_1c_umfg04","2020Bas115_1c","2020Bas115","UG",0,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_1c_umfg04","2020Bas115_1c","2020Bas115","UG",1,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_1c_umfg04","2020Bas115_1c","2020Bas115","UG",2,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1c_umfg04","2020Bas115_1c","2020Bas115","UG",3,"Within",0.6,NA,NA,NA,NA
"2020Bas115_1c_umfg04","2020Bas115_1c","2020Bas115","UG",4,"Within",0.6,NA,NA,NA,NA
"2020Bas115_1c_umfg04","2020Bas115_1c","2020Bas115","UG",5,"Within",0.6,NA,NA,NA,NA
"2020Bas115_1c_umfg04","2020Bas115_1c","2020Bas115","UG",6,"Within",0.6,NA,NA,NA,NA
"2020Bas115_1c_umfg04","2020Bas115_1c","2020Bas115","UG",7,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1c_umfg04","2020Bas115_1c","2020Bas115","UG",8,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1c_umfg04","2020Bas115_1c","2020Bas115","UG",9,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1c_umfg04","2020Bas115_1c","2020Bas115","UG",10,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1c_urro02","2020Bas115_1c","2020Bas115","UG",0,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_1c_urro02","2020Bas115_1c","2020Bas115","UG",1,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_1c_urro02","2020Bas115_1c","2020Bas115","UG",2,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_1c_urro02","2020Bas115_1c","2020Bas115","UG",3,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1c_urro02","2020Bas115_1c","2020Bas115","UG",4,"Within",0.3,NA,NA,NA,NA
"2020Bas115_1c_urro02","2020Bas115_1c","2020Bas115","UG",5,"Within",1,NA,NA,NA,NA
"2020Bas115_1c_urro02","2020Bas115_1c","2020Bas115","UG",6,"Within",-1,NA,NA,NA,NA
"2020Bas115_1c_urro02","2020Bas115_1c","2020Bas115","UG",7,"Within",-1,NA,NA,NA,NA
"2020Bas115_1c_urro02","2020Bas115_1c","2020Bas115","UG",8,"Within",-1,NA,NA,NA,NA
"2020Bas115_1c_urro02","2020Bas115_1c","2020Bas115","UG",9,"Within",-1,NA,NA,NA,NA
"2020Bas115_1c_urro02","2020Bas115_1c","2020Bas115","UG",10,"Within",-1,NA,NA,NA,NA
"2020Bas115_1c_ymmo28","2020Bas115_1c","2020Bas115","UG",0,"Within",-1,NA,NA,NA,NA
"2020Bas115_1c_ymmo28","2020Bas115_1c","2020Bas115","UG",1,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_1c_ymmo28","2020Bas115_1c","2020Bas115","UG",2,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1c_ymmo28","2020Bas115_1c","2020Bas115","UG",3,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1c_ymmo28","2020Bas115_1c","2020Bas115","UG",4,"Within",0.3,NA,NA,NA,NA
"2020Bas115_1c_ymmo28","2020Bas115_1c","2020Bas115","UG",5,"Within",1,NA,NA,NA,NA
"2020Bas115_1c_ymmo28","2020Bas115_1c","2020Bas115","UG",6,"Within",1,NA,NA,NA,NA
"2020Bas115_1c_ymmo28","2020Bas115_1c","2020Bas115","UG",7,"Within",1,NA,NA,NA,NA
"2020Bas115_1c_ymmo28","2020Bas115_1c","2020Bas115","UG",8,"Within",1,NA,NA,NA,NA
"2020Bas115_1c_ymmo28","2020Bas115_1c","2020Bas115","UG",9,"Within",1,NA,NA,NA,NA
"2020Bas115_1c_ymmo28","2020Bas115_1c","2020Bas115","UG",10,"Within",1,NA,NA,NA,NA
"2020Bas115_2a_aagi12","2020Bas115_2a","2020Bas115","DG",0,"Within",-1,NA,NA,NA,NA
"2020Bas115_2a_aagi12","2020Bas115_2a","2020Bas115","DG",1,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_2a_aagi12","2020Bas115_2a","2020Bas115","DG",2,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_2a_aagi12","2020Bas115_2a","2020Bas115","DG",3,"Within",0.3,NA,NA,NA,NA
"2020Bas115_2a_aagi12","2020Bas115_2a","2020Bas115","DG",4,"Within",0.6,NA,NA,NA,NA
"2020Bas115_2a_aagi12","2020Bas115_2a","2020Bas115","DG",5,"Within",1,NA,NA,NA,NA
"2020Bas115_2a_aagi12","2020Bas115_2a","2020Bas115","DG",6,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_2a_aagi12","2020Bas115_2a","2020Bas115","DG",7,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_2a_aagi12","2020Bas115_2a","2020Bas115","DG",8,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_2a_aagi12","2020Bas115_2a","2020Bas115","DG",9,"Within",-1,NA,NA,NA,NA
"2020Bas115_2a_aagi12","2020Bas115_2a","2020Bas115","DG",10,"Within",-1,NA,NA,NA,NA
"2020Bas115_2a_aamu03","2020Bas115_2a","2020Bas115","DG",0,"Within",-1,NA,NA,NA,NA
"2020Bas115_2a_aamu03","2020Bas115_2a","2020Bas115","DG",1,"Within",-1,NA,NA,NA,NA
"2020Bas115_2a_aamu03","2020Bas115_2a","2020Bas115","DG",2,"Within",-1,NA,NA,NA,NA
"2020Bas115_2a_aamu03","2020Bas115_2a","2020Bas115","DG",3,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_2a_aamu03","2020Bas115_2a","2020Bas115","DG",4,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_2a_aamu03","2020Bas115_2a","2020Bas115","DG",5,"Within",1,NA,NA,NA,NA
"2020Bas115_2a_aamu03","2020Bas115_2a","2020Bas115","DG",6,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_2a_aamu03","2020Bas115_2a","2020Bas115","DG",7,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_2a_aamu03","2020Bas115_2a","2020Bas115","DG",8,"Within",-1,NA,NA,NA,NA
"2020Bas115_2a_aamu03","2020Bas115_2a","2020Bas115","DG",9,"Within",-1,NA,NA,NA,NA
"2020Bas115_2a_aamu03","2020Bas115_2a","2020Bas115","DG",10,"Within",-1,NA,NA,NA,NA
"2020Bas115_2a_aape01","2020Bas115_2a","2020Bas115","DG",0,"Within",-1,NA,NA,NA,NA
"2020Bas115_2a_aape01","2020Bas115_2a","2020Bas115","DG",1,"Within",-1,NA,NA,NA,NA
"2020Bas115_2a_aape01","2020Bas115_2a","2020Bas115","DG",2,"Within",-1,NA,NA,NA,NA
"2020Bas115_2a_aape01","2020Bas115_2a","2020Bas115","DG",3,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_2a_aape01","2020Bas115_2a","2020Bas115","DG",4,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_2a_aape01","2020Bas115_2a","2020Bas115","DG",5,"Within",1,NA,NA,NA,NA
"2020Bas115_2a_aape01","2020Bas115_2a","2020Bas115","DG",6,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_2a_aape01","2020Bas115_2a","2020Bas115","DG",7,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_2a_aape01","2020Bas115_2a","2020Bas115","DG",8,"Within",-1,NA,NA,NA,NA
"2020Bas115_2a_aape01","2020Bas115_2a","2020Bas115","DG",9,"Within",-1,NA,NA,NA,NA
"2020Bas115_2a_aape01","2020Bas115_2a","2020Bas115","DG",10,"Within",-1,NA,NA,NA,NA
"2020Bas115_2a_aapo29","2020Bas115_2a","2020Bas115","DG",0,"Within",-1,NA,NA,NA,NA
"2020Bas115_2a_aapo29","2020Bas115_2a","2020Bas115","DG",1,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_2a_aapo29","2020Bas115_2a","2020Bas115","DG",2,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_2a_aapo29","2020Bas115_2a","2020Bas115","DG",3,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_2a_aapo29","2020Bas115_2a","2020Bas115","DG",4,"Within",0.3,NA,NA,NA,NA
"2020Bas115_2a_aapo29","2020Bas115_2a","2020Bas115","DG",5,"Within",1,NA,NA,NA,NA
"2020Bas115_2a_aapo29","2020Bas115_2a","2020Bas115","DG",6,"Within",0.6,NA,NA,NA,NA
"2020Bas115_2a_aapo29","2020Bas115_2a","2020Bas115","DG",7,"Within",0.3,NA,NA,NA,NA
"2020Bas115_2a_aapo29","2020Bas115_2a","2020Bas115","DG",8,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_2a_aapo29","2020Bas115_2a","2020Bas115","DG",9,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_2a_aapo29","2020Bas115_2a","2020Bas115","DG",10,"Within",-1,NA,NA,NA,NA
"2020Bas115_2a_aasi28","2020Bas115_2a","2020Bas115","DG",0,"Within",-1,NA,NA,NA,NA
"2020Bas115_2a_aasi28","2020Bas115_2a","2020Bas115","DG",1,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_2a_aasi28","2020Bas115_2a","2020Bas115","DG",2,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_2a_aasi28","2020Bas115_2a","2020Bas115","DG",3,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_2a_aasi28","2020Bas115_2a","2020Bas115","DG",4,"Within",0.3,NA,NA,NA,NA
"2020Bas115_2a_aasi28","2020Bas115_2a","2020Bas115","DG",5,"Within",1,NA,NA,NA,NA
"2020Bas115_2a_aasi28","2020Bas115_2a","2020Bas115","DG",6,"Within",1,NA,NA,NA,NA
"2020Bas115_2a_aasi28","2020Bas115_2a","2020Bas115","DG",7,"Within",1,NA,NA,NA,NA
"2020Bas115_2a_aasi28","2020Bas115_2a","2020Bas115","DG",8,"Within",1,NA,NA,NA,NA
"2020Bas115_2a_aasi28","2020Bas115_2a","2020Bas115","DG",9,"Within",1,NA,NA,NA,NA
"2020Bas115_2a_aasi28","2020Bas115_2a","2020Bas115","DG",10,"Within",1,NA,NA,NA,NA
"2020Bas115_2a_aatu01","2020Bas115_2a","2020Bas115","DG",0,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_2a_aatu01","2020Bas115_2a","2020Bas115","DG",1,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_2a_aatu01","2020Bas115_2a","2020Bas115","DG",2,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_2a_aatu01","2020Bas115_2a","2020Bas115","DG",3,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_2a_aatu01","2020Bas115_2a","2020Bas115","DG",4,"Within",0.3,NA,NA,NA,NA
"2020Bas115_2a_aatu01","2020Bas115_2a","2020Bas115","DG",5,"Within",1,NA,NA,NA,NA
"2020Bas115_2a_aatu01","2020Bas115_2a","2020Bas115","DG",6,"Within",0.3,NA,NA,NA,NA
"2020Bas115_2a_aatu01","2020Bas115_2a","2020Bas115","DG",7,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_2a_aatu01","2020Bas115_2a","2020Bas115","DG",8,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_2a_aatu01","2020Bas115_2a","2020Bas115","DG",9,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_2a_aatu01","2020Bas115_2a","2020Bas115","DG",10,"Within",-1,NA,NA,NA,NA
"2020Bas115_2a_abab05","2020Bas115_2a","2020Bas115","DG",0,"Within",-1,NA,NA,NA,NA
"2020Bas115_2a_abab05","2020Bas115_2a","2020Bas115","DG",1,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_2a_abab05","2020Bas115_2a","2020Bas115","DG",2,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_2a_abab05","2020Bas115_2a","2020Bas115","DG",3,"Within",0.3,NA,NA,NA,NA
"2020Bas115_2a_abab05","2020Bas115_2a","2020Bas115","DG",4,"Within",0.6,NA,NA,NA,NA
"2020Bas115_2a_abab05","2020Bas115_2a","2020Bas115","DG",5,"Within",1,NA,NA,NA,NA
"2020Bas115_2a_abab05","2020Bas115_2a","2020Bas115","DG",6,"Within",0.6,NA,NA,NA,NA
"2020Bas115_2a_abab05","2020Bas115_2a","2020Bas115","DG",7,"Within",0.3,NA,NA,NA,NA
"2020Bas115_2a_abab05","2020Bas115_2a","2020Bas115","DG",8,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_2a_abab05","2020Bas115_2a","2020Bas115","DG",9,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_2a_abab05","2020Bas115_2a","2020Bas115","DG",10,"Within",-1,NA,NA,NA,NA
"2020Bas115_2a_abhu15","2020Bas115_2a","2020Bas115","DG",0,"Within",-1,NA,NA,NA,NA
"2020Bas115_2a_abhu15","2020Bas115_2a","2020Bas115","DG",1,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_2a_abhu15","2020Bas115_2a","2020Bas115","DG",2,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_2a_abhu15","2020Bas115_2a","2020Bas115","DG",3,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_2a_abhu15","2020Bas115_2a","2020Bas115","DG",4,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_2a_abhu15","2020Bas115_2a","2020Bas115","DG",5,"Within",0.6,NA,NA,NA,NA
"2020Bas115_2a_abhu15","2020Bas115_2a","2020Bas115","DG",6,"Within",0.6,NA,NA,NA,NA
"2020Bas115_2a_abhu15","2020Bas115_2a","2020Bas115","DG",7,"Within",0.6,NA,NA,NA,NA
"2020Bas115_2a_abhu15","2020Bas115_2a","2020Bas115","DG",8,"Within",0.6,NA,NA,NA,NA
"2020Bas115_2a_abhu15","2020Bas115_2a","2020Bas115","DG",9,"Within",1,NA,NA,NA,NA
"2020Bas115_2a_abhu15","2020Bas115_2a","2020Bas115","DG",10,"Within",1,NA,NA,NA,NA
"2020Bas115_2a_abmo19","2020Bas115_2a","2020Bas115","DG",0,"Within",-1,NA,NA,NA,NA
"2020Bas115_2a_abmo19","2020Bas115_2a","2020Bas115","DG",1,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_2a_abmo19","2020Bas115_2a","2020Bas115","DG",2,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_2a_abmo19","2020Bas115_2a","2020Bas115","DG",3,"Within",0.3,NA,NA,NA,NA
"2020Bas115_2a_abmo19","2020Bas115_2a","2020Bas115","DG",4,"Within",0.6,NA,NA,NA,NA
"2020Bas115_2a_abmo19","2020Bas115_2a","2020Bas115","DG",5,"Within",1,NA,NA,NA,NA
"2020Bas115_2a_abmo19","2020Bas115_2a","2020Bas115","DG",6,"Within",0.3,NA,NA,NA,NA
"2020Bas115_2a_abmo19","2020Bas115_2a","2020Bas115","DG",7,"Within",0.3,NA,NA,NA,NA
"2020Bas115_2a_abmo19","2020Bas115_2a","2020Bas115","DG",8,"Within",0.3,NA,NA,NA,NA
"2020Bas115_2a_abmo19","2020Bas115_2a","2020Bas115","DG",9,"Within",0.3,NA,NA,NA,NA
"2020Bas115_2a_abmo19","2020Bas115_2a","2020Bas115","DG",10,"Within",0.3,NA,NA,NA,NA
"2020Bas115_2a_abnu06","2020Bas115_2a","2020Bas115","DG",0,"Within",-1,NA,NA,NA,NA
"2020Bas115_2a_abnu06","2020Bas115_2a","2020Bas115","DG",1,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_2a_abnu06","2020Bas115_2a","2020Bas115","DG",2,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_2a_abnu06","2020Bas115_2a","2020Bas115","DG",3,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_2a_abnu06","2020Bas115_2a","2020Bas115","DG",4,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_2a_abnu06","2020Bas115_2a","2020Bas115","DG",5,"Within",0.6,NA,NA,NA,NA
"2020Bas115_2a_abnu06","2020Bas115_2a","2020Bas115","DG",6,"Within",1,NA,NA,NA,NA
"2020Bas115_2a_abnu06","2020Bas115_2a","2020Bas115","DG",7,"Within",1,NA,NA,NA,NA
"2020Bas115_2a_abnu06","2020Bas115_2a","2020Bas115","DG",8,"Within",1,NA,NA,NA,NA
"2020Bas115_2a_abnu06","2020Bas115_2a","2020Bas115","DG",9,"Within",1,NA,NA,NA,NA
"2020Bas115_2a_abnu06","2020Bas115_2a","2020Bas115","DG",10,"Within",1,NA,NA,NA,NA
"2020Bas115_2a_abro29","2020Bas115_2a","2020Bas115","DG",0,"Within",-1,NA,NA,NA,NA
"2020Bas115_2a_abro29","2020Bas115_2a","2020Bas115","DG",1,"Within",-1,NA,NA,NA,NA
"2020Bas115_2a_abro29","2020Bas115_2a","2020Bas115","DG",2,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_2a_abro29","2020Bas115_2a","2020Bas115","DG",3,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_2a_abro29","2020Bas115_2a","2020Bas115","DG",4,"Within",0.6,NA,NA,NA,NA
"2020Bas115_2a_abro29","2020Bas115_2a","2020Bas115","DG",5,"Within",1,NA,NA,NA,NA
"2020Bas115_2a_abro29","2020Bas115_2a","2020Bas115","DG",6,"Within",0.6,NA,NA,NA,NA
"2020Bas115_2a_abro29","2020Bas115_2a","2020Bas115","DG",7,"Within",0.3,NA,NA,NA,NA
"2020Bas115_2a_abro29","2020Bas115_2a","2020Bas115","DG",8,"Within",0.3,NA,NA,NA,NA
"2020Bas115_2a_abro29","2020Bas115_2a","2020Bas115","DG",9,"Within",0.3,NA,NA,NA,NA
"2020Bas115_2a_abro29","2020Bas115_2a","2020Bas115","DG",10,"Within",0.3,NA,NA,NA,NA
"2020Bas115_2a_abua11","2020Bas115_2a","2020Bas115","DG",0,"Within",-1,NA,NA,NA,NA
"2020Bas115_2a_abua11","2020Bas115_2a","2020Bas115","DG",1,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_2a_abua11","2020Bas115_2a","2020Bas115","DG",2,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_2a_abua11","2020Bas115_2a","2020Bas115","DG",3,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_2a_abua11","2020Bas115_2a","2020Bas115","DG",4,"Within",0.6,NA,NA,NA,NA
"2020Bas115_2a_abua11","2020Bas115_2a","2020Bas115","DG",5,"Within",1,NA,NA,NA,NA
"2020Bas115_2a_abua11","2020Bas115_2a","2020Bas115","DG",6,"Within",1,NA,NA,NA,NA
"2020Bas115_2a_abua11","2020Bas115_2a","2020Bas115","DG",7,"Within",1,NA,NA,NA,NA
"2020Bas115_2a_abua11","2020Bas115_2a","2020Bas115","DG",8,"Within",1,NA,NA,NA,NA
"2020Bas115_2a_abua11","2020Bas115_2a","2020Bas115","DG",9,"Within",1,NA,NA,NA,NA
"2020Bas115_2a_abua11","2020Bas115_2a","2020Bas115","DG",10,"Within",1,NA,NA,NA,NA
"2020Bas115_2a_aera20","2020Bas115_2a","2020Bas115","DG",0,"Within",-1,NA,NA,NA,NA
