"treatment_id","subject_id","paper_id","female","age","scenarios","KW_Normative","Game_type","KW_Personal","Bicchieri_Empirical","Bicchieri_Normative","Bicchieri_Personal","Design"
"2019Cha026_1","2019Cha026_1_norms_220","2019Cha026",1,23,"1",-0.200000002980232,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_220","2019Cha026",1,23,"0",-0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_221","2019Cha026",0,28,"10",1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_221","2019Cha026",0,28,"9",1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_221","2019Cha026",0,28,"8",1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_221","2019Cha026",0,28,"7",1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_221","2019Cha026",0,28,"6",1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_221","2019Cha026",0,28,"5",1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_221","2019Cha026",0,28,"4",1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_221","2019Cha026",0,28,"3",1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_221","2019Cha026",0,28,"2",1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_221","2019Cha026",0,28,"1",1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_221","2019Cha026",0,28,"0",0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_222","2019Cha026",1,38,"10",1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_222","2019Cha026",1,38,"9",1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_222","2019Cha026",1,38,"8",1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_222","2019Cha026",1,38,"7",1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_222","2019Cha026",1,38,"6",0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_222","2019Cha026",1,38,"5",1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_222","2019Cha026",1,38,"4",0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_222","2019Cha026",1,38,"3",-0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_222","2019Cha026",1,38,"2",-0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_222","2019Cha026",1,38,"1",-0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_222","2019Cha026",1,38,"0",-0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_225","2019Cha026",0,30,"10",-1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_225","2019Cha026",0,30,"9",-0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_225","2019Cha026",0,30,"8",-0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_225","2019Cha026",0,30,"7",-0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_225","2019Cha026",0,30,"6",-0.200000002980232,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_225","2019Cha026",0,30,"5",0.200000002980232,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_225","2019Cha026",0,30,"4",0.200000002980232,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_225","2019Cha026",0,30,"3",0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_225","2019Cha026",0,30,"2",0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_225","2019Cha026",0,30,"1",1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_225","2019Cha026",0,30,"0",0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_228","2019Cha026",0,64,"10",-1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_228","2019Cha026",0,64,"9",-0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_228","2019Cha026",0,64,"8",-0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_228","2019Cha026",0,64,"7",-0.200000002980232,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_228","2019Cha026",0,64,"6",0.200000002980232,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_228","2019Cha026",0,64,"5",0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_228","2019Cha026",0,64,"4",0.200000002980232,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_228","2019Cha026",0,64,"3",0.200000002980232,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_228","2019Cha026",0,64,"2",-0.200000002980232,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_228","2019Cha026",0,64,"1",-0.200000002980232,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_228","2019Cha026",0,64,"0",-0.200000002980232,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_229","2019Cha026",1,28,"10",0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_229","2019Cha026",1,28,"9",1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_229","2019Cha026",1,28,"8",1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_229","2019Cha026",1,28,"7",1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_229","2019Cha026",1,28,"6",0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_229","2019Cha026",1,28,"5",0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_229","2019Cha026",1,28,"4",-0.200000002980232,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_229","2019Cha026",1,28,"3",-0.200000002980232,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_229","2019Cha026",1,28,"2",-0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_229","2019Cha026",1,28,"1",-0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_229","2019Cha026",1,28,"0",-1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_234","2019Cha026",0,24,"10",-0.200000002980232,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_234","2019Cha026",0,24,"9",1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_234","2019Cha026",0,24,"8",0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_234","2019Cha026",0,24,"7",0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_234","2019Cha026",0,24,"6",1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_234","2019Cha026",0,24,"5",0.200000002980232,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_234","2019Cha026",0,24,"4",0.200000002980232,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_234","2019Cha026",0,24,"3",0.200000002980232,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_234","2019Cha026",0,24,"2",-0.200000002980232,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_234","2019Cha026",0,24,"1",-1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_234","2019Cha026",0,24,"0",1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_238","2019Cha026",1,64,"10",1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_238","2019Cha026",1,64,"9",0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_238","2019Cha026",1,64,"8",0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_238","2019Cha026",1,64,"7",0.200000002980232,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_238","2019Cha026",1,64,"6",0.200000002980232,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_238","2019Cha026",1,64,"5",-0.200000002980232,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_238","2019Cha026",1,64,"4",-0.200000002980232,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_238","2019Cha026",1,64,"3",-0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_238","2019Cha026",1,64,"2",-0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_238","2019Cha026",1,64,"1",-1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_238","2019Cha026",1,64,"0",-1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_239","2019Cha026",1,62,"10",1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_239","2019Cha026",1,62,"9",0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_239","2019Cha026",1,62,"8",0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_239","2019Cha026",1,62,"7",0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_239","2019Cha026",1,62,"6",0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_239","2019Cha026",1,62,"5",1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_239","2019Cha026",1,62,"4",0.200000002980232,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_239","2019Cha026",1,62,"3",0.200000002980232,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_239","2019Cha026",1,62,"2",0.200000002980232,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_239","2019Cha026",1,62,"1",0.200000002980232,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_239","2019Cha026",1,62,"0",0.200000002980232,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_240","2019Cha026",0,35,"10",1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_240","2019Cha026",0,35,"9",1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_240","2019Cha026",0,35,"8",1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_240","2019Cha026",0,35,"7",1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_240","2019Cha026",0,35,"6",0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_240","2019Cha026",0,35,"5",1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_240","2019Cha026",0,35,"4",-0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_240","2019Cha026",0,35,"3",-0.200000002980232,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_240","2019Cha026",0,35,"2",-0.200000002980232,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_240","2019Cha026",0,35,"1",-0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_240","2019Cha026",0,35,"0",0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_242","2019Cha026",1,32,"10",-0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_242","2019Cha026",1,32,"9",-0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_242","2019Cha026",1,32,"8",-0.200000002980232,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_242","2019Cha026",1,32,"7",0.200000002980232,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_242","2019Cha026",1,32,"6",0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_242","2019Cha026",1,32,"5",0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_242","2019Cha026",1,32,"4",0.200000002980232,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_242","2019Cha026",1,32,"3",-0.200000002980232,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_242","2019Cha026",1,32,"2",-0.200000002980232,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_242","2019Cha026",1,32,"1",-0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_242","2019Cha026",1,32,"0",-0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_245","2019Cha026",0,22,"10",0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_245","2019Cha026",0,22,"9",0.200000002980232,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_245","2019Cha026",0,22,"8",0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_245","2019Cha026",0,22,"7",0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_245","2019Cha026",0,22,"6",0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_245","2019Cha026",0,22,"5",1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_245","2019Cha026",0,22,"4",1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_245","2019Cha026",0,22,"3",0.200000002980232,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_245","2019Cha026",0,22,"2",1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_245","2019Cha026",0,22,"1",0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_245","2019Cha026",0,22,"0",0.200000002980232,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_247","2019Cha026",0,27,"10",1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_247","2019Cha026",0,27,"9",1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_247","2019Cha026",0,27,"8",1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_247","2019Cha026",0,27,"7",1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_247","2019Cha026",0,27,"6",1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_247","2019Cha026",0,27,"5",1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_247","2019Cha026",0,27,"4",0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_247","2019Cha026",0,27,"3",0.200000002980232,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_247","2019Cha026",0,27,"2",-0.200000002980232,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_247","2019Cha026",0,27,"1",-0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_247","2019Cha026",0,27,"0",-0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_248","2019Cha026",0,40,"10",1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_248","2019Cha026",0,40,"9",1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_248","2019Cha026",0,40,"8",1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_248","2019Cha026",0,40,"7",1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_248","2019Cha026",0,40,"6",0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_248","2019Cha026",0,40,"5",1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_248","2019Cha026",0,40,"4",-0.200000002980232,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_248","2019Cha026",0,40,"3",-0.200000002980232,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_248","2019Cha026",0,40,"2",-0.200000002980232,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_248","2019Cha026",0,40,"1",-1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_248","2019Cha026",0,40,"0",-1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_252","2019Cha026",1,56,"10",-0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_252","2019Cha026",1,56,"9",-0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_252","2019Cha026",1,56,"8",-0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_252","2019Cha026",1,56,"7",-0.200000002980232,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_252","2019Cha026",1,56,"6",-0.200000002980232,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_252","2019Cha026",1,56,"5",1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_252","2019Cha026",1,56,"4",-0.200000002980232,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_252","2019Cha026",1,56,"3",-0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_252","2019Cha026",1,56,"2",-0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_252","2019Cha026",1,56,"1",-0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_252","2019Cha026",1,56,"0",-0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_253","2019Cha026",0,23,"10",-0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_253","2019Cha026",0,23,"9",-0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_253","2019Cha026",0,23,"8",-0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_253","2019Cha026",0,23,"7",-0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_253","2019Cha026",0,23,"6",0.200000002980232,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_253","2019Cha026",0,23,"5",1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_253","2019Cha026",0,23,"4",0.200000002980232,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_253","2019Cha026",0,23,"3",-0.200000002980232,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_253","2019Cha026",0,23,"2",-0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_253","2019Cha026",0,23,"1",-0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_253","2019Cha026",0,23,"0",-0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_254","2019Cha026",1,31,"10",1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_254","2019Cha026",1,31,"9",1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_254","2019Cha026",1,31,"8",1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_254","2019Cha026",1,31,"7",1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_254","2019Cha026",1,31,"6",1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_254","2019Cha026",1,31,"5",1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_254","2019Cha026",1,31,"4",0.200000002980232,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_254","2019Cha026",1,31,"3",-0.200000002980232,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_254","2019Cha026",1,31,"2",-1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_254","2019Cha026",1,31,"1",-1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_254","2019Cha026",1,31,"0",-1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_257","2019Cha026",1,45,"10",-1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_257","2019Cha026",1,45,"9",-1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_257","2019Cha026",1,45,"8",-1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_257","2019Cha026",1,45,"7",-1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_257","2019Cha026",1,45,"6",-1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_257","2019Cha026",1,45,"5",0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_257","2019Cha026",1,45,"4",0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_257","2019Cha026",1,45,"3",0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_257","2019Cha026",1,45,"2",0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_257","2019Cha026",1,45,"1",0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_257","2019Cha026",1,45,"0",0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_259","2019Cha026",0,35,"10",-1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_259","2019Cha026",0,35,"9",-0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_259","2019Cha026",0,35,"8",-0.200000002980232,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_259","2019Cha026",0,35,"7",-0.200000002980232,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_259","2019Cha026",0,35,"6",0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_259","2019Cha026",0,35,"5",0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_259","2019Cha026",0,35,"4",-0.200000002980232,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_259","2019Cha026",0,35,"3",-0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_259","2019Cha026",0,35,"2",-0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_259","2019Cha026",0,35,"1",-0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_259","2019Cha026",0,35,"0",-1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_261","2019Cha026",0,25,"10",0.200000002980232,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_261","2019Cha026",0,25,"9",0.200000002980232,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_261","2019Cha026",0,25,"8",0.200000002980232,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_261","2019Cha026",0,25,"7",0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_261","2019Cha026",0,25,"6",1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_261","2019Cha026",0,25,"5",1,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_261","2019Cha026",0,25,"4",0.200000002980232,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_261","2019Cha026",0,25,"3",-0.200000002980232,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_261","2019Cha026",0,25,"2",-0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_261","2019Cha026",0,25,"1",-0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_261","2019Cha026",0,25,"0",-0.600000023841858,"DG",NA,NA,NA,NA,"Between"
"2019Cha026_1","2019Cha026_1_norms_262","2019Cha026",0,26,"10",-1,"DG",NA,NA,NA,NA,"Between"
